,rank,finalWorth,age,industries,selfMade,gender,birthDate,birthYear,birthMonth,birthDay,cpi_country,cpi_change_country,gdp_country,gross_tertiary_education_enrollment,gross_primary_education_enrollment_country,life_expectancy_country,tax_revenue_country_country,total_tax_rate_country,population_country,latitude_country,longitude_country
1405,1368,2200,91.0,Healthcare,True,M,1932-02-05 00:00:00,1932.0,2.0,5.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
1406,1368,2200,87.0,Sports,True,M,1936-02-25 00:00:00,1936.0,2.0,25.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1407,1368,2200,52.0,Technology,True,M,1970-10-10 00:00:00,1970.0,10.0,10.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1408,1368,2200,84.0,Fashion & Retail,True,M,1939-01-01 00:00:00,1939.0,1.0,1.0,99.55,0.4,703082435360,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512
1409,1368,2200,96.0,Healthcare,True,F,1926-07-02 00:00:00,1926.0,7.0,2.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1410,1368,2200,43.0,Technology,True,M,1980-01-01 00:00:00,1980.0,1.0,1.0,116.76,1.9,1736425629520,68.9,100.9,81.9,12.8,24.5,36991981.0,56.130366,-106.346771
1411,1368,2200,66.0,Technology,True,M,1957-01-21 00:00:00,1957.0,1.0,21.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1412,1368,2200,55.0,Real Estate,False,M,1967-12-13 00:00:00,1967.0,12.0,13.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1413,1368,2200,67.0,Technology,True,M,1955-04-09 00:00:00,1955.0,4.0,9.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1414,1368,2200,65.0,Finance & Investments,True,M,1957-05-09 00:00:00,1957.0,5.0,9.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1415,1368,2200,63.0,Diversified,False,M,1959-06-01 00:00:00,1959.0,6.0,1.0,129.61,2.5,376795508680,35.5,107.5,71.1,14.0,43.1,108116615.0,12.879721,121.774017
1416,1368,2200,72.0,Diversified,False,F,1950-10-01 00:00:00,1950.0,10.0,1.0,129.61,2.5,376795508680,35.5,107.5,71.1,14.0,43.1,108116615.0,12.879721,121.774017
1417,1368,2200,77.0,Real Estate,True,M,1945-07-12 00:00:00,1945.0,7.0,12.0,105.48,0.5,5081769542380,63.2,98.8,84.2,11.9,46.7,126226568.0,36.204824,138.252924
1418,1368,2200,67.0,Manufacturing,True,M,1955-09-19 00:00:00,1955.0,9.0,19.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1419,1368,2200,55.0,Technology,True,M,1968-01-01 00:00:00,1968.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1420,1368,2200,73.0,Fashion & Retail,False,F,1949-04-18 00:00:00,1949.0,4.0,18.0,110.51,1.8,530832908738,67.0,126.6,82.5,27.9,49.1,10285453.0,60.128161,18.643501
1421,1368,2200,46.0,Healthcare,False,M,1977-01-11 00:00:00,1977.0,1.0,11.0,114.52,-1.9,421142267938,36.8,108.4,77.8,0.1,15.9,9770529.0,23.424076,53.847818
1422,1368,2200,50.0,Technology,False,F,1972-12-24 00:00:00,1972.0,12.0,24.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
1423,1368,2200,66.0,Fashion & Retail,True,M,1957-01-01 00:00:00,1957.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1424,1368,2200,78.0,Service,True,M,1944-04-25 00:00:00,1944.0,4.0,25.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1425,1368,2200,65.0,Food & Beverage,False,M,1958-01-01 00:00:00,1958.0,1.0,1.0,108.15,0.8,395098666122,63.4,104.9,82.8,23.1,25.3,9053300.0,31.046051,34.851612
1426,1368,2200,55.0,Energy,True,M,1968-01-01 00:00:00,1968.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1427,1368,2200,55.0,Food & Beverage,True,M,1968-01-01 00:00:00,1968.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1429,1368,2200,57.0,Logistics,True,M,1966-04-01 00:00:00,1966.0,4.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1430,1368,2200,58.0,Finance & Investments,True,M,1964-09-23 00:00:00,1964.0,9.0,23.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1431,1368,2200,54.0,Manufacturing,False,M,1969-01-01 00:00:00,1969.0,1.0,1.0,116.76,1.9,1736425629520,68.9,100.9,81.9,12.8,24.5,36991981.0,56.130366,-106.346771
1432,1368,2200,57.0,Energy,True,M,1966-01-01 00:00:00,1966.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1433,1434,2100,55.0,Metals & Mining,True,M,1967-08-03 00:00:00,1967.0,8.0,3.0,119.62,1.7,2827113184696,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973
1434,1434,2100,52.0,Food & Beverage,True,M,1971-01-01 00:00:00,1971.0,1.0,1.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1437,1434,2100,91.0,Gambling & Casinos,True,M,1931-11-04 00:00:00,1931.0,11.0,4.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1438,1434,2100,70.0,Food & Beverage,False,M,1952-05-05 00:00:00,1952.0,5.0,5.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
1439,1434,2100,71.0,Manufacturing,True,M,1952-01-01 00:00:00,1952.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1441,1434,2100,52.0,Technology,False,M,1971-01-01 00:00:00,1971.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1443,1434,2100,82.0,Healthcare,True,M,1941-01-01 00:00:00,1941.0,1.0,1.0,99.55,0.4,703082435360,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512
1444,1434,2100,64.0,Fashion & Retail,True,M,1958-08-13 00:00:00,1958.0,8.0,13.0,110.62,0.6,2001244392042,61.9,101.9,82.9,24.3,59.1,60297396.0,41.87194,12.56738
1445,1434,2100,59.0,Technology,True,M,1963-11-19 00:00:00,1963.0,11.0,19.0,112.85,1.4,3845630030824,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526
1446,1434,2100,50.0,Diversified,True,M,1972-08-06 00:00:00,1972.0,8.0,6.0,119.62,1.7,2827113184696,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973
1447,1434,2100,53.0,Diversified,True,M,1969-04-18 00:00:00,1969.0,4.0,18.0,119.62,1.7,2827113184696,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973
1448,1434,2100,78.0,Real Estate,True,M,1944-12-22 00:00:00,1944.0,12.0,22.0,119.8,1.6,1392680589329,113.1,100.3,82.7,23.0,47.4,25766605.0,-25.274398,133.775136
1449,1434,2100,65.0,Energy,True,M,1957-10-08 00:00:00,1957.0,10.0,8.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1450,1434,2100,60.0,Fashion & Retail,True,M,1962-11-14 00:00:00,1962.0,11.0,14.0,110.62,0.6,2001244392042,61.9,101.9,82.9,24.3,59.1,60297396.0,41.87194,12.56738
1451,1434,2100,59.0,Manufacturing,True,M,1963-11-01 00:00:00,1963.0,11.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1452,1434,2100,89.0,Energy,False,M,1933-12-20 00:00:00,1933.0,12.0,20.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1453,1434,2100,64.0,Energy,True,M,1958-04-28 00:00:00,1958.0,4.0,28.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1454,1434,2100,78.0,Healthcare,True,M,1944-04-25 00:00:00,1944.0,4.0,25.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1455,1434,2100,65.0,Diversified,False,M,1957-12-10 00:00:00,1957.0,12.0,10.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
1456,1434,2100,62.0,Diversified,False,M,1961-01-29 00:00:00,1961.0,1.0,29.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
1457,1434,2100,67.0,Real Estate,False,F,1955-07-29 00:00:00,1955.0,7.0,29.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1458,1434,2100,66.0,Fashion & Retail,True,M,1956-07-22 00:00:00,1956.0,7.0,22.0,120.27,2.2,403336363636,82.0,100.3,82.8,23.9,36.2,5347896.0,60.472024,8.468946
1459,1434,2100,56.0,Real Estate,False,M,1966-04-26 00:00:00,1966.0,4.0,26.0,99.55,0.4,703082435360,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512
1460,1434,2100,72.0,Fashion & Retail,False,F,1950-05-20 00:00:00,1950.0,5.0,20.0,110.96,0.7,1394116310769,88.9,102.7,83.3,14.2,47.0,47076781.0,40.463667,-3.74922
1462,1434,2100,49.0,Manufacturing,True,M,1973-07-01 00:00:00,1973.0,7.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1463,1434,2100,40.0,Technology,True,M,1983-02-11 00:00:00,1983.0,2.0,11.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1464,1434,2100,57.0,Technology,True,M,1965-10-04 00:00:00,1965.0,10.0,4.0,180.75,4.5,1699876578871,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756
1465,1434,2100,48.0,Fashion & Retail,True,M,1975-01-03 00:00:00,1975.0,1.0,3.0,102.51,0.3,24564647935,75.9,99.3,80.8,24.5,22.4,1198575.0,35.126413,33.429859
1466,1434,2100,47.0,Food & Beverage,True,M,1975-07-25 00:00:00,1975.0,7.0,25.0,180.75,4.5,1699876578871,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756
1469,1434,2100,62.0,Finance & Investments,True,M,1960-09-23 00:00:00,1960.0,9.0,23.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1470,1434,2100,82.0,Finance & Investments,True,M,1940-07-18 00:00:00,1940.0,7.0,18.0,110.05,1.1,2715518274227,65.6,102.5,82.5,24.2,60.7,67059887.0,46.227638,2.213749
1471,1434,2100,67.0,Sports,True,M,1956-01-08 00:00:00,1956.0,1.0,8.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1473,1434,2100,60.0,Manufacturing,True,M,1962-07-26 00:00:00,1962.0,7.0,26.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1474,1434,2100,49.0,Fashion & Retail,True,M,1973-05-23 00:00:00,1973.0,5.0,23.0,102.51,0.3,24564647935,75.9,99.3,80.8,24.5,22.4,1198575.0,35.126413,33.429859
1475,1434,2100,54.0,Food & Beverage,True,M,1968-09-28 00:00:00,1968.0,9.0,28.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1477,1434,2100,67.0,Diversified,False,M,1955-05-01 00:00:00,1955.0,5.0,1.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
1478,1434,2100,72.0,Fashion & Retail,False,M,1950-10-31 00:00:00,1950.0,10.0,31.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
1479,1434,2100,41.0,Diversified,False,F,1981-05-04 00:00:00,1981.0,5.0,4.0,110.51,1.8,530832908738,67.0,126.6,82.5,27.9,49.1,10285453.0,60.128161,18.643501
1480,1434,2100,70.0,Healthcare,True,F,1953-03-23 00:00:00,1953.0,3.0,23.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
1481,1434,2100,65.0,Automotive,False,M,1957-11-07 00:00:00,1957.0,11.0,7.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
1482,1434,2100,43.0,Technology,True,M,1980-01-01 00:00:00,1980.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1484,1434,2100,60.0,Finance & Investments,True,M,1962-12-19 00:00:00,1962.0,12.0,19.0,180.75,4.5,1699876578871,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756
1485,1434,2100,66.0,Manufacturing,True,M,1957-01-18 00:00:00,1957.0,1.0,18.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1486,1434,2100,76.0,Construction & Engineering,True,M,1947-03-08 00:00:00,1947.0,3.0,8.0,110.96,0.7,1394116310769,88.9,102.7,83.3,14.2,47.0,47076781.0,40.463667,-3.74922
1487,1434,2100,62.0,Metals & Mining,True,M,1960-12-14 00:00:00,1960.0,12.0,14.0,281.66,7.9,153781069118,82.7,99.0,71.6,20.1,45.2,44385155.0,48.379433,31.16558
1488,1434,2100,40.0,Technology,True,M,1982-05-30 00:00:00,1982.0,5.0,30.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1489,1434,2100,41.0,Technology,True,M,1981-07-06 00:00:00,1981.0,7.0,6.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
1490,1434,2100,65.0,Construction & Engineering,True,M,1957-08-30 00:00:00,1957.0,8.0,30.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
1491,1434,2100,41.0,Fashion & Retail,True,M,1981-08-06 00:00:00,1981.0,8.0,6.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1492,1434,2100,49.0,Healthcare,True,M,1974-01-01 00:00:00,1974.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1493,1434,2100,73.0,Finance & Investments,True,M,1949-07-26 00:00:00,1949.0,7.0,26.0,114.52,-1.9,421142267938,36.8,108.4,77.8,0.1,15.9,9770529.0,23.424076,53.847818
1495,1434,2100,75.0,Healthcare,True,M,1948-02-23 00:00:00,1948.0,2.0,23.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1496,1434,2100,70.0,Automotive,False,M,1952-12-11 00:00:00,1952.0,12.0,11.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
1497,1434,2100,68.0,Fashion & Retail,True,M,1954-12-27 00:00:00,1954.0,12.0,27.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1498,1434,2100,73.0,Food & Beverage,True,M,1950-03-01 00:00:00,1950.0,3.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1499,1434,2100,55.0,Finance & Investments,True,M,1968-02-15 00:00:00,1968.0,2.0,15.0,180.75,4.5,1699876578871,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756
1500,1434,2100,56.0,Fashion & Retail,True,M,1966-04-06 00:00:00,1966.0,4.0,6.0,112.85,1.4,3845630030824,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526
1501,1434,2100,74.0,Food & Beverage,False,F,1949-03-06 00:00:00,1949.0,3.0,6.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1502,1434,2100,50.0,Food & Beverage,True,M,1972-10-26 00:00:00,1972.0,10.0,26.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1503,1434,2100,54.0,Construction & Engineering,True,M,1968-05-01 00:00:00,1968.0,5.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1504,1434,2100,69.0,Food & Beverage,True,M,1953-07-01 00:00:00,1953.0,7.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1506,1434,2100,64.0,Food & Beverage,True,M,1959-01-01 00:00:00,1959.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1508,1434,2100,80.0,Gambling & Casinos,True,F,1942-04-28 00:00:00,1942.0,4.0,28.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1509,1434,2100,53.0,Automotive,True,M,1970-03-01 00:00:00,1970.0,3.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1511,1434,2100,57.0,Manufacturing,True,M,1965-11-01 00:00:00,1965.0,11.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1512,1434,2100,72.0,Manufacturing,True,M,1950-11-15 00:00:00,1950.0,11.0,15.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1513,1434,2100,49.0,Manufacturing,True,F,1974-04-01 00:00:00,1974.0,4.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1514,1434,2100,57.0,Healthcare,False,M,1966-01-01 00:00:00,1966.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1515,1516,2000,80.0,Construction & Engineering,False,F,1942-08-01 00:00:00,1942.0,8.0,1.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
1516,1516,2000,94.0,Fashion & Retail,True,M,1929-01-27 00:00:00,1929.0,1.0,27.0,119.62,1.7,2827113184696,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973
1517,1516,2000,49.0,Technology,True,M,1974-02-03 00:00:00,1974.0,2.0,3.0,119.62,1.7,2827113184696,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973
1519,1516,2000,62.0,Technology,True,M,1960-05-15 00:00:00,1960.0,5.0,15.0,116.48,2.8,246489245495,64.1,100.7,79.0,14.9,46.1,10669709.0,49.817492,15.472962
1520,1516,2000,66.0,Healthcare,True,M,1956-04-21 00:00:00,1956.0,4.0,21.0,112.85,1.4,3845630030824,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526
1521,1516,2000,44.0,Manufacturing,True,M,1978-05-30 00:00:00,1978.0,5.0,30.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1522,1516,2000,52.0,Manufacturing,True,M,1970-07-01 00:00:00,1970.0,7.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1523,1516,2000,71.0,Diversified,False,M,1952-01-01 00:00:00,1952.0,1.0,1.0,113.27,0.7,543649976166,49.3,99.8,76.9,14.9,29.5,69625582.0,15.870032,100.992541
1524,1516,2000,69.0,Diversified,True,M,1953-05-21 00:00:00,1953.0,5.0,21.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1526,1516,2000,85.0,Diversified,True,M,1937-04-15 00:00:00,1937.0,4.0,15.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1528,1516,2000,68.0,Real Estate,False,F,1954-04-19 00:00:00,1954.0,4.0,19.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1529,1516,2000,47.0,Metals & Mining,False,M,1976-01-02 00:00:00,1976.0,1.0,2.0,119.62,1.7,2827113184696,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973
1530,1516,2000,58.0,Technology,True,M,1965-03-06 00:00:00,1965.0,3.0,6.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1532,1516,2000,64.0,Media & Entertainment,True,M,1958-11-15 00:00:00,1958.0,11.0,15.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1533,1516,2000,55.0,Finance & Investments,True,M,1968-01-27 00:00:00,1968.0,1.0,27.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1534,1516,2000,60.0,Sports,True,M,1963-02-17 00:00:00,1963.0,2.0,17.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1535,1516,2000,77.0,Real Estate,False,F,1945-07-21 00:00:00,1945.0,7.0,21.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1536,1516,2000,57.0,Technology,True,M,1966-03-14 00:00:00,1966.0,3.0,14.0,108.15,0.8,395098666122,63.4,104.9,82.8,23.1,25.3,9053300.0,31.046051,34.851612
1537,1516,2000,77.0,Healthcare,True,M,1946-01-19 00:00:00,1946.0,1.0,19.0,112.33,1.0,268761201365,88.2,100.2,81.7,20.8,36.6,5520314.0,61.92411,25.748151
1539,1516,2000,57.0,Technology,True,M,1965-12-26 00:00:00,1965.0,12.0,26.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1540,1516,2000,40.0,Technology,True,M,1983-01-01 00:00:00,1983.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1541,1516,2000,58.0,Manufacturing,False,M,1965-01-01 00:00:00,1965.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1542,1516,2000,61.0,Energy,True,M,1961-06-01 00:00:00,1961.0,6.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1543,1516,2000,64.0,Manufacturing,False,M,1958-11-27 00:00:00,1958.0,11.0,27.0,113.27,0.7,543649976166,49.3,99.8,76.9,14.9,29.5,69625582.0,15.870032,100.992541
1544,1516,2000,73.0,Real Estate,True,M,1949-09-08 00:00:00,1949.0,9.0,8.0,116.76,1.9,1736425629520,68.9,100.9,81.9,12.8,24.5,36991981.0,56.130366,-106.346771
1545,1516,2000,63.0,Finance & Investments,True,M,1960-01-29 00:00:00,1960.0,1.0,29.0,108.15,0.8,395098666122,63.4,104.9,82.8,23.1,25.3,9053300.0,31.046051,34.851612
1546,1516,2000,73.0,Telecom,False,M,1949-08-11 00:00:00,1949.0,8.0,11.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1547,1516,2000,59.0,Manufacturing,True,M,1963-07-09 00:00:00,1963.0,7.0,9.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1548,1516,2000,47.0,Service,True,M,1976-01-24 00:00:00,1976.0,1.0,24.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1549,1516,2000,75.0,Finance & Investments,False,M,1948-03-21 00:00:00,1948.0,3.0,21.0,114.41,0.6,372062527489,84.8,100.6,83.1,13.1,21.0,5703569.0,1.352083,103.819836
1550,1516,2000,69.0,Metals & Mining,True,M,1954-03-26 00:00:00,1954.0,3.0,26.0,119.8,1.6,1392680589329,113.1,100.3,82.7,23.0,47.4,25766605.0,-25.274398,133.775136
1551,1516,2000,48.0,Technology,True,M,1975-01-01 00:00:00,1975.0,1.0,1.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1552,1516,2000,69.0,Service,False,F,1953-09-14 00:00:00,1953.0,9.0,14.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1553,1516,2000,53.0,Construction & Engineering,True,M,1969-06-30 00:00:00,1969.0,6.0,30.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
1554,1516,2000,46.0,Metals & Mining,False,F,1977-03-19 00:00:00,1977.0,3.0,19.0,119.8,1.6,1392680589329,113.1,100.3,82.7,23.0,47.4,25766605.0,-25.274398,133.775136
1555,1516,2000,36.0,Metals & Mining,False,F,1986-09-06 00:00:00,1986.0,9.0,6.0,119.8,1.6,1392680589329,113.1,100.3,82.7,23.0,47.4,25766605.0,-25.274398,133.775136
1556,1516,2000,87.0,Finance & Investments,True,M,1935-12-23 00:00:00,1935.0,12.0,23.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1557,1516,2000,71.0,Manufacturing,True,M,1951-10-07 00:00:00,1951.0,10.0,7.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
1558,1516,2000,66.0,Media & Entertainment,True,M,1956-08-04 00:00:00,1956.0,8.0,4.0,114.11,2.2,592164400688,67.8,100.0,77.6,17.4,40.8,37970874.0,51.919438,19.145136
1560,1516,2000,67.0,Fashion & Retail,False,F,1955-05-30 00:00:00,1955.0,5.0,30.0,112.85,1.4,3845630030824,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526
1561,1516,2000,69.0,Technology,True,M,1953-09-23 00:00:00,1953.0,9.0,23.0,151.18,3.0,1119190780753,36.3,106.4,71.5,10.2,30.1,270203917.0,-0.789275,113.921327
1562,1516,2000,77.0,Sports,True,M,1945-07-01 00:00:00,1945.0,7.0,1.0,116.76,1.9,1736425629520,68.9,100.9,81.9,12.8,24.5,36991981.0,56.130366,-106.346771
1563,1516,2000,76.0,Finance & Investments,True,M,1947-01-01 00:00:00,1947.0,1.0,1.0,113.27,0.7,543649976166,49.3,99.8,76.9,14.9,29.5,69625582.0,15.870032,100.992541
